transaction_id,user_id,amount,transaction_type,merchant_category,timestamp,transaction_frequency,avg_user_amount,deviation_from_avg,transaction_gap_seconds,account_age_days,failed_attempts,device_type,location,is_foreign_transaction,unusual_amount_flag,velocity_flag,new_device_flag,location_change_flag,night_transaction_flag,is_fraud
T823,U526,2115.58,payment,electronics,2026-05-03 12:20:12.308484,7,1479.9951097228713,635.58,1268,133,0,mobile,UAE,1,0,0,0,0,0,0
T11268,U414,876.26,payment,fashion,2026-05-03 16:14:58.308484,11,1878.5773363508074,1002.32,2522,65,1,web,India,0,0,1,0,0,0,0
T5441,U930,2442.54,payment,electronics,2026-05-03 13:41:29.308484,4,2552.965938521809,110.43,3022,1795,2,mobile,India,0,0,0,1,0,0,0
T160,U234,1898.1,withdrawal,gaming,2026-05-03 11:54:29.308484,9,2928.487735104099,1030.39,3843,375,1,mobile,Germany,1,0,1,0,1,0,0
T10955,U1011,340.55,payment,travel,2026-05-03 17:42:20.308484,5,1058.2632383178707,717.71,1124,535,0,mobile,UK,1,0,0,0,0,0,0
T11134,U381,50.0,withdrawal,grocery,2026-05-03 22:50:12.308484,5,2323.8444957223733,2273.84,4738,516,0,web,India,0,0,0,0,0,0,0
T10349,U781,1312.42,transfer,travel,2026-05-03 20:45:43.308484,1,1932.647705312276,620.23,299,996,1,mobile,UAE,1,0,0,0,1,0,0
T10079,U1056,1879.27,transfer,gaming,2026-05-03 12:46:42.308484,7,2219.858604756401,340.59,1616,1621,1,mobile,India,0,0,0,1,0,0,0
T744,U503,1321.82,withdrawal,gaming,2026-05-03 14:36:55.308484,6,2088.5698017574296,766.75,4598,855,0,web,India,0,0,0,0,0,0,0
T3243,U760,231.28,transfer,grocery,2026-05-03 13:51:30.308484,8,1296.3956454702088,1065.12,2152,1905,1,mobile,UK,1,0,0,0,1,0,0
T9998,U1182,2473.59,transfer,electronics,2026-05-03 17:57:21.308484,9,1319.7542467041562,1153.84,2536,1605,2,web,Germany,1,0,1,0,0,0,0
T6479,U692,941.73,transfer,grocery,2026-05-03 16:08:51.308484,6,593.4936941502517,348.24,4897,199,1,web,Germany,1,0,0,0,0,0,0
T2715,U713,1258.9,payment,electronics,2026-05-03 12:56:06.308484,5,1261.5867217857312,2.69,403,1244,1,mobile,Germany,1,0,0,0,0,0,0
T5541,U56,4153.72,transfer,fashion,2026-05-03 18:26:48.308484,7,2851.4655708069436,1302.25,4352,612,3,web,India,0,0,0,0,0,0,0
T6149,U773,1976.81,transfer,electronics,2026-05-03 17:06:53.308484,9,1799.5378701329112,177.27,1960,1302,0,web,USA,1,0,1,0,0,0,0
T5379,U737,651.19,withdrawal,fashion,2026-05-03 12:39:19.308484,8,1402.1361688099855,750.95,647,346,2,web,UK,1,0,0,0,0,0,0
T3763,U1183,3820.02,transfer,fashion,2026-05-03 15:23:31.308484,6,2705.6798190269524,1114.34,2543,60,1,mobile,India,0,0,0,1,0,0,0
T11942,U673,763.79,payment,travel,2026-05-03 15:48:55.308484,9,2176.6136431282603,1412.82,3673,493,1,mobile,UAE,1,0,1,0,0,0,0
T9770,U667,1927.0,withdrawal,electronics,2026-05-03 18:39:36.308484,9,1714.034104625441,212.97,2107,366,0,web,USA,1,0,1,1,0,0,0
T904,U1151,1701.86,withdrawal,electronics,2026-05-03 11:18:10.308484,4,2052.0470087647295,350.19,1241,1832,2,web,UK,1,0,0,0,0,0,0
T9416,U999,1272.26,withdrawal,gaming,2026-05-03 14:48:42.308484,3,741.1351580955087,531.12,4085,620,2,mobile,UAE,1,0,0,0,0,0,0
T9888,U278,1091.43,withdrawal,gaming,2026-05-03 15:10:03.308484,5,1301.6491617639208,210.22,1016,1125,2,web,UAE,1,0,0,0,0,0,0
T10035,U1129,2682.66,transfer,travel,2026-05-03 19:57:35.308484,7,2553.6281344136232,129.03,1778,1004,0,web,Germany,1,0,0,0,0,0,0
T1666,U346,2421.38,payment,travel,2026-05-03 10:29:46.308484,8,1740.2427660176684,681.14,6705,1572,3,mobile,India,0,0,0,0,1,0,0
T6814,U1119,1090.42,payment,fashion,2026-05-03 16:43:19.308484,2,2491.8697915401817,1401.45,3308,988,0,web,UAE,1,0,0,0,0,0,0
T4696,U45,3005.52,withdrawal,fashion,2026-05-03 12:33:14.308484,2,2844.6026292782667,160.92,755,1508,1,mobile,USA,1,0,0,0,0,0,0
T1584,U882,5277.22,withdrawal,electronics,2026-05-03 12:48:19.308484,6,2662.873336928428,2614.35,4466,67,1,web,India,0,0,0,0,1,0,0
T8870,U1006,422.06,withdrawal,fashion,2026-05-03 17:40:27.308484,2,692.7173927907259,270.66,2585,767,0,mobile,UK,1,0,0,0,0,0,0
T3256,U549,1246.34,withdrawal,electronics,2026-05-03 12:50:51.308484,2,1364.1131503357224,117.77,2830,1278,0,mobile,Germany,1,0,0,1,0,0,0
T782,U271,1670.4,payment,electronics,2026-05-03 11:05:12.308484,6,1470.1461856523924,200.25,4309,1597,0,web,Germany,1,0,0,0,0,0,1
T914,U763,943.17,payment,fashion,2026-05-03 13:07:05.308484,10,564.3560243680405,378.81,2553,467,1,web,UK,1,0,1,0,0,0,0
T3793,U947,2371.02,withdrawal,electronics,2026-05-03 14:01:55.308484,4,2070.206323457002,300.81,4348,62,1,web,UAE,1,0,0,1,0,0,0
T5705,U405,2957.76,withdrawal,electronics,2026-05-03 15:09:13.308484,2,1999.083325818934,958.68,2085,689,2,mobile,USA,1,0,0,0,0,0,0
T1390,U930,2143.1,withdrawal,fashion,2026-05-03 11:50:25.308484,4,1926.1447882196524,216.96,3500,1853,1,web,USA,1,0,0,1,0,0,0
T1251,U6,996.5,withdrawal,fashion,2026-05-03 10:03:40.308484,5,1887.7065035941278,891.21,5433,768,4,mobile,UK,1,0,0,0,0,0,0
T5119,U294,656.53,transfer,fashion,2026-05-03 13:45:41.308484,1,622.6436230101651,33.89,93,1571,1,mobile,India,0,0,0,1,0,0,0
T6236,U704,465.45,transfer,electronics,2026-05-03 14:26:13.308484,5,670.076319908806,204.63,3802,302,1,web,USA,1,0,0,1,0,0,0
T11747,U545,2533.04,withdrawal,grocery,2026-05-03 19:34:09.308484,5,2594.6720729125777,61.63,2935,1666,0,web,India,0,0,0,1,0,0,0
T7464,U434,895.56,payment,electronics,2026-05-03 16:40:48.308484,1,1153.4314586421992,257.87,1613,477,0,web,USA,1,0,0,1,0,0,0
T10605,U523,962.18,payment,fashion,2026-05-03 15:41:09.308484,4,1928.4945068655056,966.31,2973,433,1,mobile,UK,1,0,0,0,0,0,0
T11611,U131,1516.49,transfer,electronics,2026-05-03 19:37:09.308484,5,1353.085242731,163.4,923,289,1,mobile,India,0,0,0,1,0,0,0
T11406,U653,3261.23,withdrawal,fashion,2026-05-03 20:41:11.308484,5,2223.8618973402727,1037.37,3578,1387,0,web,UAE,1,0,0,0,0,0,0
T3821,U1186,384.42,payment,fashion,2026-05-03 16:19:05.308484,8,614.4186328756733,230.0,138,1451,0,mobile,UAE,1,0,0,1,0,0,0
T7195,U724,1253.01,payment,travel,2026-05-03 17:26:35.308484,10,793.61446294032,459.4,4638,1045,2,web,India,0,0,1,0,0,0,1
T751,U327,50.0,transfer,gaming,2026-05-03 12:21:27.308484,5,558.9799194519896,508.98,1429,1574,0,web,India,0,0,0,0,0,0,0
T8888,U931,1006.61,payment,electronics,2026-05-03 15:39:53.308484,4,1144.234171648734,137.62,1744,1326,1,web,UAE,1,0,0,0,0,0,0
T11180,U168,4765.23,payment,gaming,2026-05-03 16:11:19.308484,2,1924.5557231196606,2840.67,3913,715,0,mobile,India,0,1,0,0,0,0,0
T6102,U833,937.64,transfer,grocery,2026-05-03 13:07:12.308484,2,1988.3000777787977,1050.66,315,133,0,mobile,India,0,0,0,0,0,0,0
T1122,U75,2142.7,transfer,travel,2026-05-03 12:23:08.308484,9,1064.2366859760755,1078.46,1636,1313,0,mobile,India,0,1,1,0,0,0,0
T10556,U14,1975.07,withdrawal,fashion,2026-05-03 19:43:18.308484,1,1616.1282180953542,358.94,4541,374,3,mobile,UAE,1,0,0,0,0,0,0
T8241,U411,3915.44,withdrawal,travel,2026-05-03 15:23:57.308484,4,2728.06895909945,1187.37,2310,107,0,mobile,Germany,1,0,0,0,0,0,0
T3458,U380,3589.57,payment,travel,2026-05-03 11:51:14.308484,11,2288.9290255061705,1300.64,4470,1724,1,web,India,0,0,1,1,0,0,0
T7796,U930,50.0,transfer,grocery,2026-05-03 16:22:32.308484,3,2123.8146221932857,2073.81,2969,1849,2,mobile,USA,1,0,0,0,0,0,0
T6512,U1173,1740.56,transfer,grocery,2026-05-03 15:22:02.308484,3,2331.0241616483386,590.46,2972,1670,1,web,UK,1,0,0,0,0,0,0
T5708,U1026,1761.51,transfer,gaming,2026-05-03 12:44:06.308484,1,1192.3966672436966,569.11,579,1816,0,mobile,Germany,1,0,0,0,0,0,0
T8903,U566,2871.21,transfer,grocery,2026-05-03 14:42:34.308484,8,2867.8359057109865,3.37,188,1637,1,web,India,0,0,0,0,0,0,0
T714,U401,1641.57,withdrawal,gaming,2026-05-03 12:06:15.308484,5,1093.9000364194249,547.67,616,1990,0,mobile,USA,1,0,0,0,0,0,0
T10906,U201,3618.65,payment,gaming,2026-05-03 16:45:17.308484,10,2064.839348884966,1553.81,2699,854,3,mobile,UAE,1,0,1,0,0,0,0
T5968,U111,236.99,payment,fashion,2026-05-03 16:33:10.308484,2,1147.766149683239,910.78,695,442,1,web,Germany,1,0,0,1,1,0,0
T10343,U390,391.5,payment,electronics,2026-05-03 17:38:57.308484,4,1641.2326771775977,1249.73,4654,709,4,web,Germany,1,0,0,0,0,0,0
T10239,U87,2981.15,withdrawal,electronics,2026-05-03 22:19:53.308484,3,2527.062076520385,454.09,1514,1668,0,web,UAE,1,0,0,0,0,0,0
T4667,U851,3557.68,transfer,gaming,2026-05-03 14:13:57.308484,1,2367.422921557327,1190.26,4812,317,1,mobile,UK,1,0,0,0,0,0,0
T3191,U501,2880.09,payment,gaming,2026-05-03 12:06:07.308484,9,2760.351180830689,119.74,2568,1948,1,web,USA,1,0,1,0,0,0,0
T10101,U641,3311.72,transfer,fashion,2026-05-03 17:56:48.308484,6,2165.454944997935,1146.27,2339,1609,2,web,UAE,1,0,0,0,0,0,0
T5878,U767,426.42,payment,gaming,2026-05-03 13:43:32.308484,3,860.5031109699122,434.08,3397,434,0,web,USA,1,0,0,0,0,0,0
T8210,U799,3627.8,transfer,gaming,2026-05-03 14:38:59.308484,7,2997.2267903313673,630.57,3617,553,1,web,USA,1,0,0,0,0,0,0
T2673,U541,461.21,withdrawal,fashion,2026-05-03 12:27:43.308484,4,660.8104863226237,199.6,892,714,1,web,USA,1,0,0,0,0,0,0
T5159,U730,1906.84,payment,travel,2026-05-03 14:02:26.308484,8,2886.816877864156,979.98,4330,1532,1,web,UK,1,0,0,0,1,0,0
T9458,U1177,1167.77,payment,fashion,2026-05-03 19:43:56.308484,2,2910.706267068484,1742.94,2452,1716,2,web,UK,1,0,0,1,0,0,0
T4429,U413,1066.07,payment,travel,2026-05-03 12:39:14.308484,5,2463.110131164048,1397.04,635,1045,1,mobile,India,0,0,0,0,0,0,0
T5603,U974,756.59,payment,travel,2026-05-03 16:53:16.308484,7,1814.1754630938524,1057.59,4398,792,1,mobile,USA,1,0,0,0,0,0,0
T11686,U306,1050.35,payment,fashion,2026-05-03 18:26:19.308484,7,807.633748938766,242.72,609,1858,2,web,USA,1,0,0,0,0,0,0
T9895,U1100,1500.6,payment,travel,2026-05-03 19:48:33.308484,11,2733.2041509352534,1232.6,206,748,2,web,USA,1,0,1,0,0,0,0
T11558,U778,1051.62,withdrawal,electronics,2026-05-03 15:03:03.308484,8,1250.995784612136,199.38,1588,537,0,web,UAE,1,0,0,1,0,0,0
T1388,U690,1561.96,transfer,electronics,2026-05-03 10:33:45.308484,3,1433.6605419818052,128.3,1083,216,2,web,India,0,0,0,0,0,0,0
T2985,U71,644.27,payment,electronics,2026-05-03 14:50:23.308484,7,584.3776469436456,59.89,3080,235,1,mobile,Germany,1,0,0,0,0,0,0
T1429,U1181,715.48,payment,fashion,2026-05-03 13:00:33.308484,6,823.5075014964198,108.03,2503,1184,0,web,India,0,0,0,0,0,0,0
T6285,U356,2120.41,payment,electronics,2026-05-03 14:09:32.308484,4,1688.621746304282,431.79,2618,1161,1,web,Germany,1,0,0,0,0,0,0
T10349,U781,1312.42,transfer,travel,2026-05-03 20:45:43.308484,1,1932.647705312276,620.23,299,996,1,mobile,UAE,1,0,0,0,1,0,0
T1054,U694,1744.6,withdrawal,travel,2026-05-03 14:42:23.308484,6,1626.3413476676901,118.26,3227,250,2,mobile,UK,1,0,0,0,0,0,0
T1941,U656,1141.05,withdrawal,gaming,2026-05-03 10:46:03.308484,6,1648.6037796841283,507.55,4729,1959,0,web,UAE,1,0,0,0,0,0,0
T4759,U345,3838.97,withdrawal,electronics,2026-05-03 16:38:47.308484,2,2718.027482604242,1120.94,3428,567,2,mobile,India,0,0,0,0,0,0,0
T1390,U930,2143.1,withdrawal,fashion,2026-05-03 11:50:25.308484,4,1926.1447882196524,216.96,3500,1853,1,web,USA,1,0,0,1,0,0,0
T6738,U830,1703.89,transfer,electronics,2026-05-03 12:30:08.308484,5,2577.592699723613,873.7,1943,792,0,web,India,0,0,0,1,0,0,0
T8459,U506,1130.9,transfer,travel,2026-05-03 16:31:47.308484,3,788.782525337972,342.12,3801,981,1,mobile,UAE,1,0,0,0,0,0,0
T6359,U777,1309.82,withdrawal,grocery,2026-05-03 15:46:07.308484,1,1119.1494869933945,190.67,3150,1018,1,web,UAE,1,0,0,0,0,0,0
T401,U416,2268.93,payment,gaming,2026-05-03 12:31:19.308484,3,1947.1004200889815,321.83,1183,1072,1,web,Germany,1,0,0,1,0,0,0
T1850,U562,595.14,withdrawal,fashion,2026-05-03 13:11:56.308484,1,2102.428310305344,1507.29,2069,276,0,mobile,USA,1,0,0,0,0,0,0
T5886,U1,1223.23,transfer,electronics,2026-05-03 14:52:19.308484,4,2069.4003385361943,846.17,4745,998,0,mobile,Germany,1,0,0,0,0,0,0
T5763,U953,580.71,payment,grocery,2026-05-03 13:39:24.308484,4,1746.4213813890465,1165.71,4750,151,2,web,UK,1,0,0,0,0,0,0
T858,U1179,2045.09,withdrawal,grocery,2026-05-03 11:52:59.308484,11,2981.4942964541506,936.4,403,1825,4,web,USA,1,0,1,1,0,0,0
T1660,U618,3934.72,transfer,travel,2026-05-03 16:15:46.308484,3,1843.3943730671929,2091.33,2194,425,2,mobile,India,0,1,0,0,1,0,0
T2672,U977,1872.35,transfer,gaming,2026-05-03 14:02:52.308484,7,1416.3773454164757,455.97,467,1852,0,mobile,Germany,1,0,0,0,0,0,0
T7174,U709,2776.45,payment,travel,2026-05-03 15:49:45.308484,8,2345.5740696263338,430.88,4070,1210,0,web,Germany,1,0,0,0,0,0,0
T7039,U1064,1647.14,transfer,gaming,2026-05-03 17:37:12.308484,11,2194.5460997639175,547.41,843,417,0,mobile,Germany,1,0,1,0,0,0,0
T2369,U416,4055.77,transfer,travel,2026-05-03 15:08:19.308484,4,2173.7025122250698,1882.07,754,135,0,web,UAE,1,0,0,1,0,0,0
T9610,U730,2750.1,withdrawal,gaming,2026-05-03 15:42:27.308484,4,2329.18547834351,420.91,1446,707,0,web,UAE,1,0,0,1,1,0,0
T11031,U123,50.0,transfer,travel,2026-05-03 22:13:05.308484,10,1307.1908438161402,1257.19,1768,717,3,mobile,USA,1,0,1,0,0,0,0
T832,U522,2720.79,withdrawal,gaming,2026-05-03 10:57:12.308484,4,2057.931061330468,662.86,9745,1471,2,web,Germany,1,0,0,0,0,0,0
T9195,U99,2484.16,transfer,grocery,2026-05-03 12:46:22.308484,10,2942.2214328303216,458.06,4342,705,0,mobile,UAE,1,0,1,1,0,0,0
T9457,U765,1577.29,withdrawal,fashion,2026-05-03 16:53:28.308484,1,1889.209378409588,311.92,1587,387,0,web,Germany,1,0,0,0,0,0,0
T11999,U304,117.67,withdrawal,gaming,2026-05-03 19:49:50.308484,3,2664.7834114418506,2547.11,44,1201,0,mobile,Germany,1,0,0,0,0,0,0
T4738,U1051,3498.13,transfer,electronics,2026-05-03 14:49:22.308484,9,2819.89594949743,678.23,2236,1416,2,mobile,India,0,0,1,0,0,0,0
T6139,U709,1326.94,withdrawal,travel,2026-05-03 14:31:09.308484,8,942.6747144800056,384.27,3379,651,1,mobile,Germany,1,0,0,0,0,0,0
T2523,U390,2280.8,transfer,fashion,2026-05-03 13:40:34.308484,8,1251.1134488750563,1029.69,3033,1442,1,web,UAE,1,0,0,0,1,0,0
T9813,U1103,2609.36,transfer,fashion,2026-05-03 20:15:41.308484,4,1717.3995292344366,891.96,2009,15,1,web,UK,1,0,0,1,1,0,0
T10088,U245,3296.17,withdrawal,travel,2026-05-03 20:07:19.308484,8,2503.667447943504,792.5,3017,1110,0,web,USA,1,0,0,0,0,0,0
T8217,U392,1368.9,transfer,gaming,2026-05-03 18:49:17.308484,8,584.448712550023,784.45,4860,1742,1,web,Germany,1,1,0,0,0,0,0
T2204,U771,1488.08,payment,electronics,2026-05-03 11:11:35.308484,5,1168.6135359885293,319.47,99,86,0,mobile,India,0,0,0,0,0,0,0
T2437,U366,675.22,payment,gaming,2026-05-03 13:44:08.308484,4,531.93427501014,143.29,3228,1392,0,web,Germany,1,0,0,0,0,0,0
T4386,U121,957.56,payment,electronics,2026-05-03 10:52:11.308484,5,1475.0941198182254,517.53,5226,1374,0,mobile,UK,1,0,0,0,0,0,0
T3064,U735,1415.24,withdrawal,grocery,2026-05-03 14:18:17.308484,6,1127.0996493042862,288.14,3345,1860,0,mobile,USA,1,0,0,0,0,0,0
T6257,U504,3099.02,withdrawal,electronics,2026-05-03 13:04:16.308484,7,1999.141097858409,1099.88,2309,1890,1,mobile,Germany,1,0,0,0,0,0,0
T9525,U156,3129.32,transfer,travel,2026-05-03 16:25:17.308484,2,2721.735611171622,407.58,1016,102,0,web,UAE,1,0,0,0,0,0,0
T5482,U791,50.0,transfer,gaming,2026-05-03 14:02:17.308484,6,955.9161300333478,905.92,3375,1506,1,web,UAE,1,0,0,0,1,0,0
T3841,U634,686.36,withdrawal,electronics,2026-05-03 12:27:01.308484,5,1214.8432222760039,528.48,1919,1653,0,mobile,UAE,1,0,0,0,0,0,0
T10626,U829,350.62,transfer,grocery,2026-05-03 12:41:44.308484,8,973.7489873417136,623.13,2815,415,1,web,USA,1,0,0,1,0,0,0
T6220,U569,885.39,withdrawal,fashion,2026-05-03 16:20:23.308484,10,1831.6487194393267,946.26,4112,1947,1,web,UK,1,0,1,0,0,0,0
T7049,U657,2355.4,transfer,gaming,2026-05-03 16:14:46.308484,6,1729.2214054133271,626.18,3435,151,0,mobile,USA,1,0,0,0,0,0,0
T7530,U525,590.85,withdrawal,travel,2026-05-03 14:53:21.308484,4,500.5228991657125,90.33,4717,1824,2,mobile,UAE,1,0,0,0,0,0,1
T1896,U1070,997.52,payment,travel,2026-05-03 10:50:10.308484,1,1692.2635638306879,694.74,9388,1930,0,web,India,0,0,0,0,0,0,0
T9821,U720,1565.12,payment,grocery,2026-05-03 18:29:51.308484,10,2021.7402608898308,456.62,4908,852,1,web,India,0,0,1,1,0,0,0
T2854,U16,4115.56,payment,fashion,2026-05-03 13:47:47.308484,2,2406.3795236117667,1709.18,1353,1149,0,web,India,0,0,0,0,0,0,0
T5933,U531,462.45,withdrawal,travel,2026-05-03 14:54:42.308484,3,1735.3050595637312,1272.86,2929,1065,1,web,Germany,1,0,0,0,0,0,0
T7065,U290,2639.74,withdrawal,grocery,2026-05-03 17:34:34.308484,6,2643.8646899486334,4.12,3885,545,1,web,UK,1,0,0,0,0,0,0
T11476,U1048,680.84,transfer,travel,2026-05-03 12:43:36.308484,8,894.2168843236313,213.38,1796,1437,0,mobile,UAE,1,0,0,0,0,0,0
T2314,U231,780.72,withdrawal,travel,2026-05-03 11:06:24.308484,2,690.5459836126206,90.17,1137,992,1,web,UAE,1,0,0,0,1,0,1
T6317,U1186,2483.66,transfer,electronics,2026-05-03 18:44:10.308484,4,2435.8403076765926,47.82,3695,1717,1,web,Germany,1,0,0,0,0,0,0
T3734,U498,2193.85,payment,fashion,2026-05-03 13:52:02.308484,3,2527.208329797673,333.36,4979,507,0,mobile,Germany,1,0,0,0,0,0,0
T4927,U1025,3661.97,transfer,electronics,2026-05-03 12:58:33.308484,5,2865.129133450446,796.84,3901,1287,1,mobile,India,0,0,0,0,0,0,0
T11306,U647,1646.96,payment,travel,2026-05-03 17:52:59.308484,9,1916.2771536374182,269.32,3265,1912,0,web,UAE,1,0,1,0,0,0,1
T3753,U1101,222.2,withdrawal,grocery,2026-05-03 11:28:59.308484,6,844.4911694343562,622.29,1727,1582,2,mobile,India,0,0,0,0,0,0,0
T442,U412,1734.65,payment,fashion,2026-05-03 10:07:26.308484,8,1249.8551744425567,484.79,459,948,1,mobile,UK,1,0,0,0,0,0,0
T7705,U1150,738.59,transfer,fashion,2026-05-03 19:36:07.308484,2,674.8348937894257,63.76,4659,621,4,web,UAE,1,0,0,0,1,0,0
T5388,U285,1806.41,payment,grocery,2026-05-03 15:14:31.308484,4,1718.695607880648,87.71,1736,1173,1,mobile,Germany,1,0,0,1,0,0,0
T7550,U706,3170.92,withdrawal,electronics,2026-05-03 14:24:49.308484,1,1904.4130196359533,1266.51,112,479,0,web,UK,1,0,0,1,0,0,0
T7604,U247,1668.07,withdrawal,electronics,2026-05-03 17:23:16.308484,5,1439.8458255532028,228.22,3058,161,2,mobile,Germany,1,0,0,1,0,0,0
T4210,U652,393.75,transfer,fashion,2026-05-03 14:01:31.308484,1,523.3258871516729,129.58,3079,1798,1,web,Germany,1,0,0,0,0,0,0
T904,U1151,1701.86,withdrawal,electronics,2026-05-03 11:18:10.308484,4,2052.0470087647295,350.19,1241,1832,2,web,UK,1,0,0,0,0,0,0
T3046,U684,1237.6,transfer,travel,2026-05-03 12:04:15.308484,5,1466.3754618123462,228.78,9407,698,1,mobile,UAE,1,0,0,0,0,0,0
T11485,U85,2192.54,withdrawal,fashion,2026-05-03 17:23:08.308484,8,2642.6638969595692,450.12,3865,1705,1,mobile,USA,1,0,0,0,0,0,0
T4970,U535,1111.01,withdrawal,gaming,2026-05-03 10:16:14.308484,3,624.4961481360823,486.51,50,143,0,mobile,India,0,0,0,0,0,0,0
T6524,U1029,451.04,payment,travel,2026-05-03 18:19:36.308484,5,611.3460830679255,160.31,2886,1203,0,web,UAE,1,0,0,0,0,0,0
T453,U150,2295.97,payment,fashion,2026-05-03 12:02:38.308484,10,1876.6584486021288,419.31,2169,1952,1,mobile,UK,1,0,1,1,0,0,0
T4729,U729,1849.3,transfer,electronics,2026-05-03 12:19:21.308484,5,1680.8676331546963,168.43,966,1082,0,mobile,UAE,1,0,0,1,0,0,0
T89,U1058,2616.46,payment,electronics,2026-05-03 12:04:35.308484,4,1849.6515927820917,766.81,9196,1181,2,mobile,Germany,1,0,0,0,0,0,0
T6396,U315,2486.37,withdrawal,grocery,2026-05-03 14:07:30.308484,9,2591.6989403690054,105.33,3397,530,1,web,Germany,1,0,1,1,0,0,0
T8541,U693,1958.37,transfer,fashion,2026-05-03 15:28:26.308484,5,1304.2984019195796,654.07,2498,1683,1,web,UAE,1,0,0,0,0,0,0
T3975,U344,912.63,withdrawal,travel,2026-05-03 13:41:53.308484,4,500.013841689345,412.62,3705,434,0,web,UK,1,0,0,0,0,0,0
T1911,U499,1991.27,payment,gaming,2026-05-03 12:43:09.308484,9,2372.0882147417924,380.82,3425,179,2,web,Germany,1,0,1,0,0,0,0
T3015,U781,1763.68,transfer,electronics,2026-05-03 13:50:35.308484,10,2374.544368187514,610.86,3133,1539,1,web,Germany,1,0,1,1,0,0,0
T295,U456,1947.92,payment,electronics,2026-05-03 12:19:51.308484,9,1396.7888135425337,551.13,7048,194,1,web,Germany,1,0,1,0,0,0,0
T3283,U855,1531.55,transfer,grocery,2026-05-03 13:30:39.308484,7,1923.9341881742332,392.38,1130,725,1,web,India,0,0,0,0,0,0,0
T7087,U304,3847.33,payment,grocery,2026-05-03 16:44:27.308484,10,2945.388292469735,901.94,253,75,1,mobile,India,0,0,1,0,0,0,1
T9934,U578,3257.66,transfer,grocery,2026-05-03 17:19:37.308484,7,2834.06011741766,423.6,714,1397,0,mobile,India,0,0,0,1,1,0,0
T11687,U526,1063.47,transfer,fashion,2026-05-03 16:17:14.308484,5,912.6576126989689,150.81,376,1398,1,web,UAE,1,0,0,0,1,0,0
T3468,U1075,1973.17,payment,gaming,2026-05-03 14:14:20.308484,2,1649.2737661038207,323.9,2744,756,0,mobile,Germany,1,0,0,0,0,0,0
T8803,U460,322.71,payment,electronics,2026-05-03 17:03:03.308484,9,525.3311760277963,202.62,2069,143,0,web,UAE,1,0,1,0,1,0,0
T2553,U1009,2044.92,withdrawal,grocery,2026-05-03 11:57:40.308484,9,2002.819980740602,42.1,9771,1284,0,mobile,USA,1,0,1,1,0,0,0
T11637,U746,185.76,transfer,electronics,2026-05-03 16:01:32.308484,10,859.5987085382435,673.84,4194,605,0,web,Germany,1,0,1,0,0,0,0
T4911,U300,494.77,withdrawal,fashion,2026-05-03 18:13:31.308484,2,1380.894072498896,886.12,922,1775,0,web,USA,1,0,0,0,0,0,0
T6881,U512,2788.15,transfer,grocery,2026-05-03 16:06:17.308484,8,1854.1864838892307,933.96,2112,187,0,mobile,UK,1,0,0,1,0,0,0
T5925,U230,2255.48,withdrawal,electronics,2026-05-03 11:40:20.308484,6,1892.3924785547151,363.09,1843,1917,0,web,Germany,1,0,0,0,0,0,0
T8700,U1074,466.71,payment,grocery,2026-05-03 17:46:42.308484,8,2229.9351153959797,1763.23,4991,1402,1,mobile,Germany,1,0,0,0,0,0,0
T9720,U548,1363.79,transfer,fashion,2026-05-03 15:04:33.308484,6,2668.7015048246435,1304.91,1916,1248,0,web,UK,1,0,0,1,0,0,0
T4891,U815,462.41,transfer,gaming,2026-05-03 20:45:38.308484,9,610.6583803681896,148.25,4505,1008,0,mobile,UAE,1,0,1,1,0,0,0
T8709,U586,1060.88,withdrawal,grocery,2026-05-03 14:36:24.308484,7,872.268217517824,188.61,109,1715,1,mobile,India,0,0,0,0,0,0,0
T7548,U1158,1348.39,withdrawal,travel,2026-05-03 17:40:22.308484,3,2989.9032083843667,1641.51,166,1132,0,mobile,UK,1,0,0,1,0,0,0
T2240,U232,1612.6,transfer,fashion,2026-05-03 13:40:27.308484,3,1595.523202778029,17.08,4409,1804,2,mobile,UAE,1,0,0,0,0,0,0
T11442,U969,1664.33,transfer,grocery,2026-05-03 22:52:59.308484,10,1202.8189346188676,461.51,2491,1817,0,mobile,USA,1,0,1,0,0,0,0
T3522,U1086,1180.44,withdrawal,grocery,2026-05-03 13:24:13.308484,6,1473.6220240655293,293.18,2326,1523,2,web,UAE,1,0,0,0,0,0,0
T2783,U1029,2035.84,transfer,electronics,2026-05-03 13:57:01.308484,4,2074.150790319586,38.31,2326,46,0,web,USA,1,0,0,0,0,0,0
T3968,U394,1247.1,payment,electronics,2026-05-03 13:59:30.308484,6,2415.5919260890896,1168.49,4809,1413,1,mobile,Germany,1,0,0,1,0,0,0
T7253,U269,2273.81,withdrawal,gaming,2026-05-03 15:07:39.308484,3,1619.8625632932092,653.95,4528,928,1,web,USA,1,0,0,1,1,0,0
T5184,U33,1408.15,transfer,gaming,2026-05-03 15:12:41.308484,5,933.2699291743472,474.88,4774,1003,0,web,USA,1,0,0,0,0,0,0
T10943,U78,997.28,payment,travel,2026-05-03 13:16:24.308484,3,1552.2872103166558,555.01,165,1659,1,mobile,India,0,0,0,0,0,0,0
